Effective Date,Ticker,Security Name,% Wgt,Market Value
31/08/2022,MDLZ US,MONDELEZ INTERNATIONAL INC-A,0.26,917463785
31/08/2022,MPWR US,MONOLITHIC POWER SYSTEMS INC,0.06,209836842
31/08/2022,MNST US,MONSTER BEVERAGE CORP,0.1,356670127
31/08/2022,MCO US,MOODY'S CORP,0.14,490671811
31/08/2022,MS US,MORGAN STANLEY,0.36,1278023291
31/08/2022,MOS US,MOSAIC CO/THE,0.06,212906038
31/08/2022,MSI US,MOTOROLA SOLUTIONS INC,0.12,438937115
31/08/2022,MSCI US,MSCI INC,0.11,390129001
31/08/2022,NDAQ US,NASDAQ INC,0.06,220996910
31/08/2022,NTAP US,NETAPP INC,0.05,172215929
31/08/2022,NFLX US,NETFLIX INC,0.3,1060719767
31/08/2022,NWL US,NEWELL BRANDS INC,0.02,72382892
31/08/2022,NEM US,NEWMONT CORP,0.1,351992750
31/08/2022,NWSA US,NEWS CORP - CLASS A,0.02,70980906
31/08/2022,NWS US,NEWS CORP - CLASS B,0.01,22681220
31/08/2022,NEE US,NEXTERA ENERGY INC,0.5,1790709404
31/08/2022,NLSN US,NIELSEN HOLDINGS LTD,0.03,106842348
31/08/2022,NKE US,NIKE INC -CL B,0.41,1452161200
31/08/2022,NI US,NISOURCE INC,0.04,128327717
31/08/2022,NDSN US,NORDSON CORP,0.04,131742244
31/08/2022,NSC US,NORFOLK SOUTHERN CORP,0.17,623101830
31/08/2022,NTRS US,NORTHERN TRUST CORP,0.06,210999765
31/08/2022,NOC US,NORTHROP GRUMMAN CORP,0.21,749610207
31/08/2022,NCLH US,NORWEGIAN CRUISE LINE HOLDIN,0.02,58277364
31/08/2022,NRG US,NRG ENERGY INC,0.03,108374778
31/08/2022,NUE US,NUCOR CORP,0.11,379045308
31/08/2022,NVDA US,NVIDIA CORP,1.13,4050315809
31/08/2022,NVR US,NVR INC,0.04,137048409
31/08/2022,NXPI US,NXP SEMICONDUCTORS NV,0.13,467871151
31/08/2022,ORLY US,O'REILLY AUTOMOTIVE INC,0.14,490952337
31/08/2022,OXY US,OCCIDENTAL PETROLEUM CORP,0.19,677421863
31/08/2022,ODFL US,OLD DOMINION FREIGHT LINE,0.08,271110363
31/08/2022,OMC US,OMNICOM GROUP,0.04,149442357
31/08/2022,ON US,ON SEMICONDUCTOR,0.09,320214851
31/08/2022,OKE US,ONEOK INC,0.08,290589743
31/08/2022,ORCL US,ORACLE CORP,0.35,1248671763
31/08/2022,OGN US,ORGANON & CO,0.02,77397525
31/08/2022,OTIS US,OTIS WORLDWIDE CORP,0.09,328236506
31/08/2022,PCAR US,PACCAR INC,0.09,323533659
31/08/2022,PKG US,PACKAGING CORP OF AMERICA,0.04,138495675
31/08/2022,PARA US,PARAMOUNT GLOBAL-CLASS B,0.04,150869804
31/08/2022,PH US,PARKER HANNIFIN CORP,0.1,364201425
31/08/2022,PAYX US,PAYCHEX INC,0.12,420546231
31/08/2022,PAYC US,PAYCOM SOFTWARE INC,0.05,179748023
31/08/2022,PYPL US,PAYPAL HOLDINGS INC,0.33,1163555994
31/08/2022,PENN US,PENN ENTERTAINMENT INC,0.02,55346243
31/08/2022,PNR US,PENTAIR PLC,0.02,78566797
31/08/2022,PEP US,PEPSICO INC,0.71,2552598666
31/08/2022,PKI US,PERKINELMER INC,0.05,181901374
31/08/2022,PFE US,PFIZER INC,0.76,2719605090
31/08/2022,PM US,PHILIP MORRIS INTERNATIONAL,0.44,1586242161
31/08/2022,PSX US,PHILLIPS 66,0.13,461231964
31/08/2022,PNW US,PINNACLE WEST CAPITAL,0.03,91044199
31/08/2022,PXD US,PIONEER NATURAL RESOURCES CO,0.17,611704060
31/08/2022,PNC US,PNC FINANCIAL SERVICES GROUP,0.2,700277646
31/08/2022,POOL US,POOL CORP,0.04,144851768
31/08/2022,PPG US,PPG INDUSTRIES INC,0.09,320898777
31/08/2022,PPL US,PPL CORP,0.07,233199237
31/08/2022,PFG US,PRINCIPAL FINANCIAL GROUP,0.05,188268482
31/08/2022,PG US,PROCTER & GAMBLE CO/THE,0.99,3546679899
31/08/2022,PGR US,PROGRESSIVE CORP,0.21,768737330
31/08/2022,PLD US,PROLOGIS INC,0.28,984772873
31/08/2022,PRU US,PRUDENTIAL FINANCIAL INC,0.11,386091002
31/08/2022,PTC US,PTC INC,0.04,129562142
31/08/2022,PEG US,PUBLIC SERVICE ENTERPRISE GP,0.1,346561223
31/08/2022,PSA US,PUBLIC STORAGE,0.15,541427446
31/08/2022,PHM US,PULTEGROUP INC,0.03,103544187
31/08/2022,PVH US,PVH CORP,0.01,42919931
31/08/2022,QRVO US,QORVO INC,0.03,104032036
31/08/2022,QCOM US,QUALCOMM INC,0.44,1587542898
31/08/2022,PWR US,QUANTA SERVICES INC,0.06,215177998
31/08/2022,DGX US,QUEST DIAGNOSTICS INC,0.04,159393693
31/08/2022,RL US,RALPH LAUREN CORP,0.01,46374360
31/08/2022,RJF US,RAYMOND JAMES FINANCIAL INC,0.06,217422018
31/08/2022,RTX US,RAYTHEON TECHNOLOGIES CORP,0.4,1431880475
31/08/2022,O US,REALTY INCOME CORP,0.12,440207783
31/08/2022,REG US,REGENCY CENTERS CORP,0.03,99008096
31/08/2022,REGN US,REGENERON PHARMACEUTICALS,0.19,672656555
31/08/2022,RF US,REGIONS FINANCIAL CORP,0.06,219367859
31/08/2022,RSG US,REPUBLIC SERVICES INC,0.09,319372394
31/08/2022,RMD US,RESMED INC,0.1,343734520
31/08/2022,RHI US,ROBERT HALF INTL INC,0.03,91143179
31/08/2022,ROK US,ROCKWELL AUTOMATION INC,0.08,292687006
31/08/2022,ROL US,ROLLINS INC,0.02,80164504
31/08/2022,ROP US,ROPER TECHNOLOGIES INC,0.13,456879185
31/08/2022,ROST US,ROSS STORES INC,0.09,327226769
31/08/2022,RCL US,ROYAL CARIBBEAN CRUISES LTD,0.03,97899966
31/08/2022,SPGI US,S&P GLOBAL INC,0.37,1310006059
31/08/2022,CRM US,SALESFORCE INC,0.46,1662212606
31/08/2022,SBAC US,SBA COMMUNICATIONS CORP,0.11,379488690
31/08/2022,SLB US,SCHLUMBERGER LTD,0.16,577866748
31/08/2022,SCHW US,SCHWAB (CHARLES) CORP,0.32,1146698583
31/08/2022,STX US,SEAGATE TECHNOLOGY HOLDINGS,0.04,143269558
31/08/2022,SEE US,SEALED AIR CORP,0.02,85941888
31/08/2022,SRE US,SEMPRA ENERGY,0.16,555641891
31/08/2022,NOW US,SERVICENOW INC,0.26,933685454
31/08/2022,SHW US,SHERWIN-WILLIAMS CO/THE,0.17,596581252
31/08/2022,SBNY US,SIGNATURE BANK,0.03,116901929
31/08/2022,SPG US,SIMON PROPERTY GROUP INC,0.1,356876562
31/08/2022,SWKS US,SKYWORKS SOLUTIONS INC,0.05,173359502
31/08/2022,AOS US,SMITH (A.O.) CORP,0.02,80079123
31/08/2022,SNA US,SNAP-ON INC,0.03,125157520
31/08/2022,SEDG US,SOLAREDGE TECHNOLOGIES INC,0.05,163781848
31/08/2022,SO US,SOUTHERN CO/THE,0.24,872954087
31/08/2022,LUV US,SOUTHWEST AIRLINES CO,0.06,231203908
31/08/2022,SWK US,STANLEY BLACK & DECKER INC,0.04,142528532
31/08/2022,SBUX US,STARBUCKS CORP,0.29,1033598195
31/08/2022,STT US,STATE STREET CORP,0.07,266114710
31/08/2022,STE US,STERIS PLC,0.06,215522313
31/08/2022,SYK US,STRYKER CORP,0.21,736320186
31/08/2022,SIVBQ US,SVB FINANCIAL GROUP,0.07,253679863
31/08/2022,SYF US,SYNCHRONY FINANCIAL,0.05,176004821
31/08/2022,SNPS US,SYNOPSYS INC,0.16,567500482
31/08/2022,SYY US,SYSCO CORP,0.12,445565391
31/08/2022,TROW US,T ROWE PRICE GROUP INC,0.08,293997240
31/08/2022,TMUS US,T-MOBILE US INC,0.25,908952931
31/08/2022,TTWO US,TAKE-TWO INTERACTIVE SOFTWRE,0.06,206923073
31/08/2022,TPR US,TAPESTRY INC,0.03,98045047
31/08/2022,TGT US,TARGET CORP,0.22,794563908
31/08/2022,TEL US,TE CONNECTIVITY LTD,0.12,440918169
31/08/2022,TDY US,TELEDYNE TECHNOLOGIES INC,0.05,183284517
31/08/2022,TFX US,TELEFLEX INC,0.03,112586976
31/08/2022,TER US,TERADYNE INC,0.04,147185151
31/08/2022,TSLA US,TESLA INC,2.08,7435501114
31/08/2022,TXN US,TEXAS INSTRUMENTS INC,0.46,1630772050
31/08/2022,TXT US,TEXTRON INC,0.04,146651824
31/08/2022,CI US,THE CIGNA GROUP,0.27,963764864
31/08/2022,TMO US,THERMO FISHER SCIENTIFIC INC,0.64,2287704651
31/08/2022,TJX US,TJX COMPANIES INC,0.22,784714467
31/08/2022,TSCO US,TRACTOR SUPPLY COMPANY,0.06,225485853
31/08/2022,TT US,TRANE TECHNOLOGIES PLC,0.11,384500327
31/08/2022,TDG US,TRANSDIGM GROUP INC,0.09,338121636
31/08/2022,TRV US,TRAVELERS COS INC/THE,0.12,416716325
31/08/2022,TRMB US,TRIMBLE INC,0.05,169427269
31/08/2022,TFC US,TRUIST FINANCIAL CORP,0.19,665780762
31/08/2022,TWTR US,TWITTER INC,0.09,316749785
31/08/2022,TYL US,TYLER TECHNOLOGIES INC,0.05,161704929
31/08/2022,TSN US,TYSON FOODS INC-CL A,0.07,236674430
31/08/2022,UDR US,UDR INC,0.04,143416500
31/08/2022,ULTA US,ULTA BEAUTY INC,0.07,234998720
31/08/2022,UNP US,UNION PACIFIC CORP,0.42,1510997427
31/08/2022,UAL US,UNITED AIRLINES HOLDINGS INC,0.03,119707802
31/08/2022,UPS US,UNITED PARCEL SERVICE-CL B,0.43,1530892706
31/08/2022,URI US,UNITED RENTALS INC,0.06,224954908
31/08/2022,UNH US,UNITEDHEALTH GROUP INC,1.46,5226084784
31/08/2022,UHS US,UNIVERSAL HEALTH SERVICES-B,0.02,70374453
31/08/2022,USB US,US BANCORP,0.18,658295561
31/08/2022,VLO US,VALERO ENERGY CORP,0.14,509881920
31/08/2022,VTR US,VENTAS INC,0.06,203800180
31/08/2022,VRSN US,VERISIGN INC,0.05,188858092
31/08/2022,VRSK US,VERISK ANALYTICS INC,0.09,321563152
31/08/2022,VZ US,VERIZON COMMUNICATIONS INC,0.53,1881658297
31/08/2022,VRTX US,VERTEX PHARMACEUTICALS INC,0.22,772251471
31/08/2022,VFC US,VF CORP,0.04,142765365
31/08/2022,VTRS US,VIATRIS INC,0.03,122933416
31/08/2022,VICI US,VICI PROPERTIES INC,0.1,340455348
31/08/2022,V US,VISA INC-CLASS A SHARES,0.98,3504505398
31/08/2022,VNT US,VONTIER CORP,0,22
31/08/2022,VNO US,VORNADO REALTY TRUST,0.01,44113210
31/08/2022,VMC US,VULCAN MATERIALS CO,0.07,235216739
31/08/2022,WAB US,WABTEC CORP,0.05,176545769
31/08/2022,WBA US,WALGREENS BOOTS ALLIANCE INC,0.07,267986649
31/08/2022,WMT US,WALMART INC,0.56,1994194337
31/08/2022,DIS US,WALT DISNEY CO/THE,0.61,2187783219
31/08/2022,WBD US,WARNER BROS DISCOVERY INC,0.09,312247592
31/08/2022,WM US,WASTE MANAGEMENT INC,0.19,693830963
31/08/2022,WAT US,WATERS CORP,0.05,195127336
31/08/2022,WEC US,WEC ENERGY GROUP INC,0.1,346398887
31/08/2022,WFC US,WELLS FARGO & CO,0.5,1775449016
31/08/2022,WELL US,WELLTOWER INC,0.1,372900334
31/08/2022,WST US,WEST PHARMACEUTICAL SERVICES,0.07,233576323
31/08/2022,WDC US,WESTERN DIGITAL CORP,0.04,141328301
31/08/2022,WRK US,WESTROCK CO,0.03,114818597
31/08/2022,WY US,WEYERHAEUSER CO,0.08,272699963
31/08/2022,WHR US,WHIRLPOOL CORP,0.03,94323938
31/08/2022,WMB US,WILLIAMS COS INC,0.12,440229027
31/08/2022,WTW US,WILLIS TOWERS WATSON PLC,0.07,247103524
31/08/2022,WRB US,WR BERKLEY CORP,0.04,145103789
31/08/2022,GWW US,WW GRAINGER INC,0.07,258825681
31/08/2022,WYNN US,WYNN RESORTS LTD,0.02,68393386
31/08/2022,XEL US,XCEL ENERGY INC,0.12,433375346
31/08/2022,XYL US,XYLEM INC,0.05,174791110
31/08/2022,YUM US,YUM! BRANDS INC,0.1,343631706
31/08/2022,ZBRA US,ZEBRA TECHNOLOGIES CORP-CL A,0.05,171552924
31/08/2022,ZBH US,ZIMMER BIOMET HOLDINGS INC,0.07,236354889
31/08/2022,ZION US,ZIONS BANCORP NA,0.02,89182388
31/08/2022,ZTS US,ZOETIS INC,0.22,790082201
29/07/2022,MMM US,3M CO,0.23,873727617
29/07/2022,ABT US,ABBOTT LABORATORIES,0.55,2040779060
29/07/2022,ABBV US,ABBVIE INC,0.73,2715711054
29/07/2022,ABMD US,ABIOMED INC,0.04,141461126
29/07/2022,ACN US,ACCENTURE PLC-CL A,0.56,2077355761
29/07/2022,ATVI US,ACTIVISION BLIZZARD INC,0.18,665196792
29/07/2022,ADBE US,ADOBE INC,0.56,2075164548
29/07/2022,AAP US,ADVANCE AUTO PARTS INC,0.03,128953631
29/07/2022,AMD US,ADVANCED MICRO DEVICES,0.44,1639376737
29/07/2022,AES US,AES CORP,0.04,157541022
29/07/2022,AFL US,AFLAC INC,0.1,367164992
29/07/2022,A US,AGILENT TECHNOLOGIES INC,0.12,431904452
29/07/2022,APD US,AIR PRODUCTS & CHEMICALS INC,0.16,589533342
29/07/2022,AKAM US,AKAMAI TECHNOLOGIES INC,0.04,166776105
29/07/2022,ALK US,ALASKA AIR GROUP INC,0.02,58986562
29/07/2022,ALB US,ALBEMARLE CORP,0.08,304035733
29/07/2022,ARE US,ALEXANDRIA REAL ESTATE EQUIT,0.07,263666956
29/07/2022,ALGN US,ALIGN TECHNOLOGY INC,0.06,219667122
29/07/2022,ALLE US,ALLEGION PLC,0.03,100912107
29/07/2022,LNT US,ALLIANT ENERGY CORP,0.04,162204921
29/07/2022,ALL US,ALLSTATE CORP,0.09,344458988
29/07/2022,GOOGL US,ALPHABET INC-CL A,2.01,7492807121
29/07/2022,GOOG US,ALPHABET INC-CL C,1.85,6889055249
29/07/2022,MO US,ALTRIA GROUP INC,0.23,854013586
29/07/2022,AMZN US,AMAZON.COM INC,3.39,12644941853
29/07/2022,AMCR US,AMCOR PLC,0.06,209219630
29/07/2022,AEE US,AMEREN CORPORATION,0.07,255213239
29/07/2022,AAL US,AMERICAN AIRLINES GROUP INC,0.03,94324553
29/07/2022,AEP US,AMERICAN ELECTRIC POWER,0.15,542028355
29/07/2022,AXP US,AMERICAN EXPRESS CO,0.27,1006087288
29/07/2022,AIG US,AMERICAN INTERNATIONAL GROUP,0.12,439183961
29/07/2022,AMT US,AMERICAN TOWER CORP,0.36,1347694496
29/07/2022,AWK US,AMERICAN WATER WORKS CO INC,0.08,300232049
29/07/2022,AMP US,AMERIPRISE FINANCIAL INC,0.09,321034211
29/07/2022,ABC US,AMERISOURCEBERGEN CORP,0.06,234696154
29/07/2022,AME US,AMETEK INC,0.08,303835688
29/07/2022,AMGN US,AMGEN INC,0.38,1415658322
29/07/2022,APH US,AMPHENOL CORP-CL A,0.13,490963842
29/07/2022,ADI US,ANALOG DEVICES INC,0.26,964860510
29/07/2022,ANSS US,ANSYS INC,0.07,258568490
29/07/2022,AON US,AON PLC-CLASS A,0.18,661886078
29/07/2022,APA US,APA CORP,0.04,134630855
29/07/2022,AAPL US,APPLE INC,7.18,26758278087
29/07/2022,AMAT US,APPLIED MATERIALS INC,0.27,1005162753
29/07/2022,APTV US,APTIV PLC,0.08,301909397
29/07/2022,ADM US,ARCHER-DANIELS-MIDLAND CO,0.13,498748844
29/07/2022,ANET US,ARISTA NETWORKS INC,0.07,278868978
29/07/2022,AJG US,ARTHUR J GALLAGHER & CO,0.11,398458588
29/07/2022,AIZ US,ASSURANT INC,0.03,106790920
29/07/2022,T US,AT&T INC,0.39,1439743760
29/07/2022,ATO US,ATMOS ENERGY CORP,0.05,180712322
29/07/2022,ADSK US,AUTODESK INC,0.14,506502464
29/07/2022,ADP US,AUTOMATIC DATA PROCESSING,0.29,1081584268
29/07/2022,AZO US,AUTOZONE INC,0.12,454276575
29/07/2022,AVB US,AVALONBAY COMMUNITIES INC,0.09,317819851
29/07/2022,AVY US,AVERY DENNISON CORP,0.05,168029716
29/07/2022,BKR US,BAKER HUGHES CO,0.07,257318541
29/07/2022,BALL US,BALL CORP,0.07,255252780
29/07/2022,BAC US,BANK OF AMERICA CORP,0.69,2566924713
29/07/2022,BK US,BANK OF NEW YORK MELLON CORP,0.09,343380502
29/07/2022,BBWI US,BATH & BODY WORKS INC,0.02,90764469
29/07/2022,BAX US,BAXTER INTERNATIONAL INC,0.08,316297008
29/07/2022,BDX US,BECTON DICKINSON AND CO,0.2,742963079
29/07/2022,BRK/B US,BERKSHIRE HATHAWAY INC-CL B,1.56,5823803659
29/07/2022,BBY US,BEST BUY CO INC,0.04,166927100
29/07/2022,BIO US,BIO-RAD LABORATORIES-A,0.03,128785456
29/07/2022,TECH US,BIO-TECHNE CORP,0.04,159474712
29/07/2022,BIIB US,BIOGEN INC,0.09,336579223
29/07/2022,BLK US,BLACKROCK INC,0.27,1017240593
29/07/2022,BA US,BOEING CO/THE,0.25,948758438
29/07/2022,BKNG US,BOOKING HOLDINGS INC,0.23,842044463
29/07/2022,BWA US,BORGWARNER INC,0.03,98526366
29/07/2022,BXP US,BOSTON PROPERTIES INC,0.04,137767100
29/07/2022,BSX US,BOSTON SCIENTIFIC CORP,0.17,628426076
29/07/2022,BMY US,BRISTOL-MYERS SQUIBB CO,0.45,1682147995
29/07/2022,AVGO US,BROADCOM INC,0.63,2341259927
29/07/2022,BR US,BROADRIDGE FINANCIAL SOLUTIO,0.05,198311039
29/07/2022,BRO US,BROWN & BROWN INC,0.04,161889573
29/07/2022,BF/B US,BROWN-FORMAN CORP-CLASS B,0.04,144265273
29/07/2022,CHRW US,C.H. ROBINSON WORLDWIDE INC,0.04,155274019
29/07/2022,CDNS US,CADENCE DESIGN SYS INC,0.15,547928563
29/07/2022,CZR US,CAESARS ENTERTAINMENT INC,0.03,104313194
29/07/2022,CPT US,CAMDEN PROPERTY TRUST,0.04,160954181
29/07/2022,CPB US,CAMPBELL SOUP CO,0.03,107350068
29/07/2022,COF US,CAPITAL ONE FINANCIAL CORP,0.12,462289846
29/07/2022,CAH US,CARDINAL HEALTH INC,0.05,177896310
29/07/2022,KMX US,CARMAX INC,0.05,172602360
29/07/2022,CCL US,CARNIVAL CORP,0.03,94628357
29/07/2022,CARR US,CARRIER GLOBAL CORP,0.1,370328608
29/07/2022,CTLT US,CATALENT INC,0.06,216325013
29/07/2022,CAT US,CATERPILLAR INC,0.3,1132361178
29/07/2022,CBOE US,CBOE GLOBAL MARKETS INC,0.04,139989662
29/07/2022,CBRE US,CBRE GROUP INC - A,0.08,299696028
29/07/2022,CDW US,CDW CORP/DE,0.07,262511259
29/07/2022,CE US,CELANESE CORP,0.04,136350261
29/07/2022,CNC US,CENTENE CORP,0.16,582299094
29/07/2022,CNP US,CENTERPOINT ENERGY INC,0.06,212482464
29/07/2022,CDAY US,CERIDIAN HCM HOLDING INC,0.02,78574521
29/07/2022,CF US,CF INDUSTRIES HOLDINGS INC,0.06,213313774
29/07/2022,CRL US,CHARLES RIVER LABORATORIES,0.04,133901354
29/07/2022,CHTR US,CHARTER COMMUNICATIONS INC-A,0.14,535992396
29/07/2022,CVX US,CHEVRON CORP,0.92,3446030942
29/07/2022,CMG US,CHIPOTLE MEXICAN GRILL INC,0.13,466683473
29/07/2022,CB US,CHUBB LTD,0.23,855953245
29/07/2022,CHD US,CHURCH & DWIGHT CO INC,0.06,228848941
29/07/2022,CINF US,CINCINNATI FINANCIAL CORP,0.04,155261972
29/07/2022,CTAS US,CINTAS CORP,0.11,400794560
29/07/2022,CSCO US,CISCO SYSTEMS INC,0.54,2018316663
29/07/2022,C US,CITIGROUP INC,0.29,1079276278
29/07/2022,CFG US,CITIZENS FINANCIAL GROUP,0.05,200574664
29/07/2022,CTXS US,CITRIX SYSTEMS INC,0.04,133736770
29/07/2022,CLX US,CLOROX COMPANY,0.05,185343179
29/07/2022,CME US,CME GROUP INC,0.21,765721335
29/07/2022,CMS US,CMS ENERGY CORP,0.06,212525050
29/07/2022,KO US,COCA-COLA CO/THE,0.72,2681055134
29/07/2022,CTSH US,COGNIZANT TECH SOLUTIONS-A,0.1,380107144
29/07/2022,CL US,COLGATE-PALMOLIVE CO,0.19,706772523
29/07/2022,CMCSA US,COMCAST CORP-CLASS A,0.48,1796228728
29/07/2022,CMA US,COMERICA INC,0.03,110021530
29/07/2022,CAG US,CONAGRA BRANDS INC,0.05,174829042
29/07/2022,COP US,CONOCOPHILLIPS,0.36,1349523585
29/07/2022,ED US,CONSOLIDATED EDISON INC,0.1,374322154
29/07/2022,STZ US,CONSTELLATION BRANDS INC-A,0.12,431244474
29/07/2022,CEG US,CONSTELLATION ENERGY,0.06,229244517
29/07/2022,COO US,COOPER COS INC/THE,0.05,171316935
29/07/2022,CPRT US,COPART INC,0.08,291332066
29/07/2022,GLW US,CORNING INC,0.08,299237869
29/07/2022,CTVA US,CORTEVA INC,0.12,446540349
29/07/2022,COST US,COSTCO WHOLESALE CORP,0.69,2569187888
29/07/2022,CTRA US,COTERRA ENERGY INC,0.07,264380132
29/07/2022,CCI US,CROWN CASTLE INC,0.22,837755287
29/07/2022,CSX US,CSX CORP,0.2,752753098
29/07/2022,CMI US,CUMMINS INC,0.09,338212360
29/07/2022,CVS US,CVS HEALTH CORP,0.36,1342096567
29/07/2022,DHR US,DANAHER CORP,0.54,2019801991
29/07/2022,DRI US,DARDEN RESTAURANTS INC,0.05,171609838
29/07/2022,DVA US,DAVITA INC,0.01,55400676
29/07/2022,DE US,DEERE & CO,0.28,1027932545
29/07/2022,DAL US,DELTA AIR LINES INC,0.06,216511508
29/07/2022,XRAY US,DENTSPLY SIRONA INC,0.02,84077062
29/07/2022,DVN US,DEVON ENERGY CORP,0.11,413111039
29/07/2022,DXCM US,DEXCOM INC,0.09,345001283
29/07/2022,FANG US,DIAMONDBACK ENERGY INC,0.06,231886339
29/07/2022,DLR US,DIGITAL REALTY TRUST INC,0.11,401433831
29/07/2022,DFS US,DISCOVER FINANCIAL SERVICES,0.08,303887790
29/07/2022,DISH US,DISH NETWORK CORP-A,0.01,46058344
29/07/2022,DG US,DOLLAR GENERAL CORP,0.16,608654742
29/07/2022,DLTR US,DOLLAR TREE INC,0.11,396385944
29/07/2022,D US,DOMINION ENERGY INC,0.19,709191928
29/07/2022,DPZ US,DOMINO'S PIZZA INC,0.04,153974539
29/07/2022,DOV US,DOVER CORP,0.05,204729316
29/07/2022,DOW US,DOW INC,0.11,419491890
29/07/2022,DHI US,DR HORTON INC,0.07,270646509
29/07/2022,DTE US,DTE ENERGY COMPANY,0.07,268665179
29/07/2022,DUK US,DUKE ENERGY CORP,0.24,906329098
29/07/2022,DRE US,DUKE REALTY CORP,0.07,254426828
29/07/2022,DD US,DUPONT DE NEMOURS INC,0.09,337087560
29/07/2022,DXC US,DXC TECHNOLOGY CO,0.02,83789770
29/07/2022,EMN US,EASTMAN CHEMICAL CO,0.04,132171970
29/07/2022,ETN US,EATON CORP PLC,0.17,629407908
29/07/2022,EBAY US,EBAY INC,0.08,291545068
29/07/2022,ECL US,ECOLAB INC,0.12,437388989
29/07/2022,EIX US,EDISON INTERNATIONAL,0.07,273789783
29/07/2022,EW US,EDWARDS LIFESCIENCES CORP,0.18,670455414
29/07/2022,EA US,ELECTRONIC ARTS INC,0.11,395225391
29/07/2022,ELV US,ELEVANCE HEALTH INC,0.33,1234289666
29/07/2022,LLY US,ELI LILLY & CO,0.75,2784303922
29/07/2022,EMBC US,EMBECTA CORP,0,17099
29/07/2022,EMR US,EMERSON ELECTRIC CO,0.15,572936621
29/07/2022,ENPH US,ENPHASE ENERGY INC,0.11,407055169
29/07/2022,ETR US,ENTERGY CORP,0.07,250737713
29/07/2022,EOG US,EOG RESOURCES INC,0.19,695002102
29/07/2022,EPAM US,EPAM SYSTEMS INC,0.06,211177156
29/07/2022,EFX US,EQUIFAX INC,0.07,270736497
29/07/2022,EQIX US,EQUINIX INC,0.18,685930452
29/07/2022,EQR US,EQUITY RESIDENTIAL,0.08,284188913
29/07/2022,ESS US,ESSEX PROPERTY TRUST INC,0.05,198218589
29/07/2022,EL US,ESTEE LAUDER COMPANIES-CL A,0.18,677947810
29/07/2022,ETSY US,ETSY INC,0.04,140154969
29/07/2022,RE US,EVEREST RE GROUP LTD,0.03,110867545
29/07/2022,EVRG US,EVERGY INC,0.04,166170369
29/07/2022,ES US,EVERSOURCE ENERGY,0.09,322568578
29/07/2022,EXC US,EXELON CORP,0.13,483701951
29/07/2022,EXPE US,EXPEDIA GROUP INC,0.05,170123395
29/07/2022,EXPD US,EXPEDITORS INTL WASH INC,0.05,192049956
29/07/2022,EXR US,EXTRA SPACE STORAGE INC,0.07,269880649
29/07/2022,XOM US,EXXON MOBIL CORP,1.17,4372604093
29/07/2022,FFIV US,F5 INC,0.03,107014670
29/07/2022,FDS US,FACTSET RESEARCH SYSTEMS INC,0.05,173236664
29/07/2022,FAST US,FASTENAL CO,0.08,314087817
29/07/2022,FRT US,FEDERAL REALTY INVS TRUST,0.02,78748836
29/07/2022,FDX US,FEDEX CORP,0.16,595182728
29/07/2022,FIS US,FIDELITY NATIONAL INFO SERV,0.18,668184529
29/07/2022,FITB US,FIFTH THIRD BANCORP,0.07,248561573
29/07/2022,FRC US,FIRST REPUBLIC BANK/CA,0.08,310994945
29/07/2022,FE US,FIRSTENERGY CORP,0.07,250289588
29/07/2022,FISV US,FISERV INC,0.18,658362305
29/07/2022,FLT US,FLEETCOR TECHNOLOGIES INC,0.05,182274136
29/07/2022,FMC US,FMC CORP,0.04,150317522
29/07/2022,F US,FORD MOTOR CO,0.17,617089749
29/07/2022,FTNT US,FORTINET INC,0.12,430325777
29/07/2022,FTV US,FORTIVE CORP,0.07,245753715
29/07/2022,FBIN US,FORTUNE BRANDS INNOVATIONS I,0.03,102330794
29/07/2022,FOXA US,FOX CORP - CLASS A,0.03,113126937
29/07/2022,FOX US,FOX CORP - CLASS B,0.01,48774198
29/07/2022,BEN US,FRANKLIN RESOURCES INC,0.02,80266188
29/07/2022,FCX US,FREEPORT-MCMORAN INC,0.13,493060876
29/07/2022,GRMN US,GARMIN LTD,0.04,156351902
29/07/2022,IT US,GARTNER INC,0.06,233016309
29/07/2022,GEN US,GEN DIGITAL INC,0.04,151696439
29/07/2022,GNRC US,GENERAC HOLDINGS INC,0.05,180113546
29/07/2022,GD US,GENERAL DYNAMICS CORP,0.15,556775868
29/07/2022,GE US,GENERAL ELECTRIC CO,0.23,867762528
29/07/2022,GIS US,GENERAL MILLS INC,0.13,482460941
29/07/2022,GM US,GENERAL MOTORS CO,0.15,566143951
29/07/2022,GPC US,GENUINE PARTS CO,0.06,232989167
29/07/2022,GILD US,GILEAD SCIENCES INC,0.21,800479354
29/07/2022,GPN US,GLOBAL PAYMENTS INC,0.1,372063313
29/07/2022,GL US,GLOBE LIFE INC,0.03,100341384
29/07/2022,GS US,GOLDMAN SACHS GROUP INC,0.33,1226176081
29/07/2022,HAL US,HALLIBURTON CO,0.08,281178974
29/07/2022,HIG US,HARTFORD FINANCIAL SVCS GRP,0.06,230636590
29/07/2022,HAS US,HASBRO INC,0.03,107752566
29/07/2022,HCA US,HCA HEALTHCARE INC,0.14,517583847
29/07/2022,PEAK US,HEALTHPEAK PROPERTIES INC,0.04,158426193
29/07/2022,HSIC US,HENRY SCHEIN INC,0.03,117189939
29/07/2022,HSY US,HERSHEY CO/THE,0.09,352626309
